hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
200,3.938620672443622,41,0.099120175266208,0.16799104738110301,0.015472833880662002,0.9505928184281842,0.9611111111111111
108,0.10434609979357301,235,0.024279719592336,0.199039332673625,0.037446959101,0.9171820557491289,0.8833333333333333
117,0.00023848621577000003,138,0.045273919917888004,0.27307645938327,0.019584322761279003,0.9018994386372435,0.9222222222222223
191,0.468096526017641,182,0.016256611075126,0.12261807012299801,0.035828819856501,0.9332026713124273,0.9527777777777777
180,0.9438031971786861,209,0.00012365164457100002,0.11390227044541101,0.10263435748586001,0.13503677893921798,0.12777777777777777
190,2.0086333751678467,183,0.0337132066488266,0.7231623530387878,0.5862246751785278,0.40500629113433995,0.6972222222222222
145,4.207672119140625,123,0.060114648193120956,0.5115359425544739,0.8690134286880493,0.7611256291134338,0.8666666666666667
120,0.31401896476745605,143,0.06761014461517334,0.5421139001846313,0.2828197479248047,0.6520954316686024,0.40555555555555556
183,8.416207313537598,67,0.004728836007416248,0.7369502782821655,0.6115401983261108,0.8113821138211381,0.8
193,2.847470998764038,178,0.023412268608808517,0.3890489935874939,0.4709412157535553,0.7960728803716608,0.8555555555555555
121,0.32038769125938416,136,0.022398816421628,0.8834030032157898,0.10159861296415329,0.7189072783584979,0.7027777777777777
166,7.139718532562256,127,0.007346081081777811,0.17988111078739166,0.10352780669927597,0.9081397599690282,0.9138888888888889
116,0.3610176742076874,141,0.002829069970175624,0.7491948008537292,0.6315188407897949,0.48507791327913286,0.5333333333333333
148,0.17095887660980225,122,0.030537154525518417,0.8145248889923096,0.5881519913673401,0.7891937669376694,0.8777777777777778
144,8.162513732910156,123,0.0760745257139206,0.36866873502731323,0.6240060329437256,0.664459930313589,0.7611111111111111
188,5.277665615081787,179,0.0567781999707222,0.8138577342033386,0.6989431381225586,0.3207534843205575,0.49444444444444446
145,6.005000591278076,122,0.019520800560712814,0.23140448331832886,0.8909751176834106,0.959647212543554,0.9555555555555556
107,0.275420606136322,238,0.01723412424325943,0.3239549398422241,0.06274101883172989,0.8343931475029036,0.8305555555555556
165,2.2818291187286377,126,0.029824303463101387,0.408921480178833,0.5557453632354736,0.8872991676345334,0.9
166,1.9655884504318237,123,0.09482426196336746,0.3489553928375244,0.40649452805519104,0.8705478126209834,0.8805555555555555
197,1.2420799732208252,183,0.04901130869984627,0.3137536644935608,0.7765533924102783,0.9283536585365854,0.9416666666666667
170,6.846860408782959,129,0.04851607233285904,0.6802149415016174,0.776541531085968,0.7182999419279907,0.6277777777777778
164,8.297609329223633,122,0.07533715665340424,0.48418301343917847,0.8625510334968567,0.6556910569105691,0.425
103,4.540263652801514,244,0.09322464466094971,0.3042724132537842,0.35239696502685547,0.8162722609368951,0.8194444444444444
73,3.631807804107666,19,0.05119810625910759,0.7033107876777649,0.6991179585456848,0.2632017034456059,0.075
149,0.7089031934738159,120,0.09741564840078354,0.7345753908157349,0.7597925066947937,0.254006968641115,0.2916666666666667
193,3.1341888904571533,178,0.04667993634939194,0.30015939474105835,0.6877278089523315,0.8914416376306619,0.9333333333333333
193,3.1739649772644043,178,0.06469899415969849,0.24793799221515656,0.7329002618789673,0.9172183507549361,0.9305555555555556
100,7.280003070831299,243,0.005008661188185215,0.8829814195632935,0.17526991665363312,0.2763332365466512,0.29444444444444445
149,4.081245422363281,123,0.007450335193425417,0.76007080078125,0.2958327531814575,0.6715422957801006,0.6944444444444444
