X0,X1,X2,X3,X4,X5,score,generalization_score
78,3.883695706453229,237,0.0008689532004960001,0.202241135091972,0.0029054467420260004,0.16139905149051492,0.10555555555555556
155,5.244489926659613e-05,126,0.003395868952889,0.603652105657949,0.11188740474257401,0.3563177506775068,0.4444444444444444
125,0.033172779961338,183,0.000108141489166,0.33205822617954,0.016662743799897,0.11273954703832753,0.15833333333333333
77,6.573466211768384,81,0.000141734398014,0.12908524487849402,0.003508343843278,0.2971302748741773,0.375
124,0.024807944140628,63,0.011748020174759,0.35554280982451203,0.003187109691163,0.8747314169570266,0.9138888888888889
124,0.0248,63,0.0117,0.3555,0.0032,0.8712567750677508,0.9138888888888889
157,0.0001,60,0.0001,0.9,0.001,0.11205962059620596,0.16944444444444445
130,0.0558,50,0.0169,0.9,0.001,0.8399293457220287,0.8361111111111111
119,0.0218,50,0.0001,0.9,0.001,0.19205381339527683,0.20555555555555555
50,0.0001,10,0.0001,0.9,0.001,0.10296651180797523,0.125
144,0.0543,140,0.0279,0.6938,0.8665,0.7118007162214479,0.7638888888888888
150,0.0555,50,0.1,0.9,0.999,0.1342503871467286,0.10833333333333334
151,0.0662,164,0.0001,0.9,0.001,0.08281794425087108,0.07222222222222222
128,0.0558,50,0.0169,0.9,0.001,0.8253605303910181,0.8583333333333333
133,0.0254,144,0.0167,0.9,0.001,0.622771486643438,0.7527777777777778
143,0.054,148,0.0259,0.7544,0.5521,0.6478755323267518,0.6416666666666667
196,6.456759929656982,68,0.002531846519559622,0.36186471581459045,0.5984829664230347,0.859414924506388,0.9
136,0.056,61,0.0166,0.8823,0.0027,0.8030753968253969,0.8111111111111111
191,0.0219,67,0.0118,0.3556,0.0033,0.8851867982965544,0.9111111111111111
114,0.0215,52,0.0116,0.3557,0.0033,0.8601408246225318,0.8305555555555556
111,0.0118,147,0.0194,0.4781,0.1176,0.7814895470383275,0.8194444444444444
103,0.0223,50,0.0001,0.9,0.001,0.1176127564847077,0.1
105,0.0285,33,0.0003,0.7652,0.999,0.7258323654665118,0.6666666666666666
185,0.0047,15,0.0862,0.8999,0.999,0.4883614014711576,0.7222222222222222
140,0.0252,63,0.0117,0.3555,0.0032,0.8691879597367402,0.9027777777777778
180,0.0568,40,0.0999,0.8999,0.9989,0.34188443670150986,0.6972222222222222
168,0.0054,33,0.0056,0.4658,0.9724,0.9450251645373596,0.9527777777777777
156,9.707,191,0.0438,0.6355,0.2104,0.6256049167634534,0.5361111111111111
153,0.0025,50,0.0001,0.9,0.999,0.33609659310878814,0.34444444444444444
169,0.0086,50,0.001,0.9,0.001,0.20948509485094852,0.2777777777777778
