X0,X1,X2,X3,X4,X5,score,generalization_score
200,3.938620672443622,41,0.099120175266208,0.16799104738110301,0.015472833880662002,0.9505928184281842,0.9611111111111111
108,0.10434609979357301,235,0.024279719592336,0.199039332673625,0.037446959101,0.9171820557491289,0.8833333333333333
117,0.00023848621577000003,138,0.045273919917888004,0.27307645938327,0.019584322761279003,0.9018994386372435,0.9222222222222223
191,0.468096526017641,182,0.016256611075126,0.12261807012299801,0.035828819856501,0.9332026713124273,0.9527777777777777
180,0.9438031971786861,209,0.00012365164457100002,0.11390227044541101,0.10263435748586001,0.13503677893921798,0.12777777777777777
144,1.3932,134,0.0175,0.3447,0.001,0.868488675958188,0.8611111111111112
185,0.4632,177,0.0295,0.1772,0.0087,0.9241748935346497,0.9361111111111111
113,0.0001,137,0.025,0.21,0.001,0.9109223770809137,0.9
127,0.0011,196,0.0747,0.5472,0.95,0.513888888888889,0.275
152,0.9943,164,0.0789,0.6469,0.5251,0.3916424699961285,0.425
77,0.0001,117,0.01,0.9,0.999,0.7605400696864112,0.7777777777777778
192,0.0001,200,0.0001,0.1,0.001,0.1600633952768099,0.17222222222222222
200,0.0001,250,0.001,0.9,0.999,0.25612175764614786,0.25555555555555554
143,0.001,198,0.0561,0.6216,0.9229,0.5343205574912891,0.5083333333333333
140,0.0001,250,0.0001,0.1,0.001,0.08631920247773905,0.08888888888888889
200,2.0461,50,0.08,0.5,0.5,0.8141526325977546,0.8111111111111111
154,0.0001,250,0.0001,0.9,0.999,0.36886614401858303,0.30833333333333335
111,0.0001,249,0.0001,0.8999,0.999,0.1996927022841657,0.23055555555555557
119,0.001,249,0.0001,0.8999,0.999,0.32219560588463025,0.26944444444444443
112,0.11,171,0.1,0.185,0.01,0.9318428184281842,0.9472222222222222
118,0.0001,232,0.0048,0.3764,0.9841,0.8628314943863724,0.9138888888888889
175,0.7417,200,0.1,0.1,0.999,0.9095576848625629,0.9166666666666666
170,0.26,250,0.1,0.9,0.999,0.32997725512969417,0.2388888888888889
174,0.1884,200,0.0875,0.1955,0.0218,0.9408633372048006,0.95
135,0.0001,250,0.0001,0.9,0.999,0.26166279519938057,0.24722222222222223
155,1.8677668571472168,239,0.03692968934774399,0.6220138669013977,0.8677425980567932,0.6458696283391404,0.7777777777777778
200,0.0001,150,0.08,0.5,0.5,0.7271414053426248,0.7638888888888888
122,0.0001,250,0.1,0.8999,0.999,0.23445847851335655,0.20277777777777778
57,1.583013892173767,97,0.07408778369426727,0.5727581977844238,0.9871686697006226,0.36555120015485876,0.36944444444444446
141,0.0026,177,0.01,0.2797,0.6768,0.8816710220673635,0.9055555555555556
