X0,X1,X2,X3,X4,X5,score,generalization_score
185,0.000108685594791,215,0.002729872765365,0.371717949499384,0.0026566298800650002,0.37786730545876884,0.42777777777777776
84,0.155067725021613,227,0.0034029253146690003,0.101140030174416,0.052097967219698005,0.8086261130468447,0.8305555555555556
104,0.042149422583877,104,0.017692572850768,0.384147239692245,0.0062994922760190005,0.8204655439411536,0.8527777777777777
147,0.7351443178574231,15,1.4425186853193611e-05,0.7975590482703061,0.021819944836148002,0.1002322880371661,0.12777777777777777
116,2.47889002222658e-05,52,0.029075757573501,0.638161187869686,0.595741010417508,0.8740200348432057,0.8833333333333333
173,0.0001,101,0.1,0.9,0.999,0.43432781649245056,0.3277777777777778
146,0.4586,30,0.014,0.715,0.2001,0.9011977351916377,0.9194444444444444
163,0.5386,34,0.0045,0.765,0.2251,0.817673248161053,0.7583333333333333
156,0.6432,26,0.0067,0.8125,0.1532,0.876841366627952,0.8666666666666667
165,0.0383,250,0.0001,0.1001,0.999,0.8309185056136276,0.8722222222222222
154,0.5479,51,0.0197,0.6567,0.3378,0.887966995741386,0.8722222222222222
155,0.4368,109,0.0452,0.7814,0.5054,0.6861522454510258,0.7472222222222222
191,0.1078,50,0.0013,0.9,0.999,0.8782326751838946,0.9055555555555556
121,0.0955,134,0.0078,0.7749,0.2852,0.5977593883081688,0.6611111111111111
135,0.3872,35,0.0012,0.8932,0.9988,0.8830937862950059,0.8527777777777777
100,0.2,100,0.0001,0.1,0.999,0.8427966511807974,0.8666666666666667
131,0.6435,50,0.0001,0.8999,0.999,0.2254573170731707,0.21666666666666667
176,0.0001,10,0.1,0.9,0.999,0.10090979481223383,0.08333333333333333
175,0.0001,250,0.0001,0.1001,0.999,0.8344076655052266,0.8805555555555555
79,0.0001,229,0.0001,0.9,0.999,0.2212954897406117,0.2388888888888889
152,0.1666,24,0.0235,0.9,0.999,0.6993854045683314,0.7277777777777777
167,0.1116,48,0.0019,0.9,0.9989,0.8503653697251259,0.9055555555555556
114,0.0001,249,0.0001,0.9,0.999,0.13497870692992645,0.3111111111111111
140,0.2998,50,0.0002,0.9,0.999,0.29851916376306625,0.6222222222222222
107,0.0001,250,0.0001,0.1001,0.999,0.7668263646922184,0.7388888888888889
170,0.0001,50,0.0001,0.9,0.999,0.27211817653890824,0.375
168,0.0001,196,0.0001,0.9,0.999,0.23939217963608206,0.2638888888888889
157,0.2891,48,0.0906,0.5126,0.5974,0.5121999612853271,0.5083333333333333
161,0.0001,52,0.0011,0.9,0.999,0.8747652922957802,0.8638888888888889
185,0.0001,250,0.0001,0.9,0.999,0.3458938250096787,0.3638888888888889
