X0,X1,X2,X3,X4,X5,score,generalization_score
78,3.883695706453229,237,0.0008689532004960001,0.202241135091972,0.0029054467420260004,0.16139905149051492,0.10555555555555556
155,5.244489926659613e-05,126,0.003395868952889,0.603652105657949,0.11188740474257401,0.3563177506775068,0.4444444444444444
125,0.033172779961338,183,0.000108141489166,0.33205822617954,0.016662743799897,0.11273954703832753,0.15833333333333333
77,6.573466211768384,81,0.000141734398014,0.12908524487849402,0.003508343843278,0.2971302748741773,0.375
124,0.024807944140628,63,0.011748020174759,0.35554280982451203,0.003187109691163,0.8747314169570266,0.9138888888888889
124,0.0248,63,0.0117,0.3555,0.0032,0.8712567750677508,0.9138888888888889
185,0.0001,10,0.0001,0.9,0.999,0.8573557878435928,0.875
153,0.0001,10,0.0001,0.9,0.999,0.8531479868370113,0.8361111111111111
158,0.0001,20,0.0001,0.8,0.9,0.44747144792876503,0.525
98,0.0001,10,0.0001,0.9,0.999,0.8114571234998064,0.7777777777777778
131,0.0117,50,0.0001,0.9,0.999,0.2254573170731707,0.21666666666666667
130,0.0001,10,0.0001,0.9,0.999,0.7975053232675183,0.85
136,0.0001,10,0.0001,0.9,0.999,0.7822275454897406,0.7972222222222223
169,0.0001,10,0.0001,0.9,0.999,0.8636299845141309,0.7944444444444444
133,0.0001,10,0.0001,0.9,0.999,0.792673248161053,0.8277777777777777
121,0.0001,10,0.0001,0.9,0.999,0.807960704607046,0.7833333333333333
163,0.0001,10,0.0001,0.9,0.999,0.8594246031746031,0.8361111111111111
194,0.0001,13,0.0001,0.9,0.999,0.8454921602787456,0.8083333333333333
97,0.0001,10,0.0001,0.9,0.999,0.8705429732868757,0.7638888888888888
81,0.0001,10,0.0001,0.9,0.999,0.8336551490514905,0.8194444444444444
137,0.0001,10,0.0001,0.9,0.999,0.8629355400696863,0.8611111111111112
105,0.0001,50,0.0001,0.9,0.999,0.20527729384436705,0.19722222222222222
83,0.0001,10,0.0001,0.9,0.999,0.8267397406116919,0.6638888888888889
108,0.0001,10,0.0001,0.9,0.999,0.7919909020518776,0.7888888888888889
116,0.0001,10,0.0001,0.1,0.999,0.9464043747580334,0.9611111111111111
185,3.009127378463745,48,0.0037323436699807644,0.20215091109275818,0.7680044770240784,0.9499056329849012,0.9527777777777777
154,0.0001,13,0.0001,0.8356,0.999,0.8350682346109176,0.7916666666666666
138,0.0058,10,0.0001,0.8706,0.999,0.7189411536972512,0.7972222222222223
185,0.0048,61,0.0407,0.4363,0.9201,0.9109465737514519,0.925
170,0.0001,10,0.0001,0.55,0.5,0.2971399535423926,0.375
