X0,X1,X2,X3,X4,X5,score,generalization_score
58,0.972673331466651,97,0.082752285393054,0.12181788428012301,0.015489501067079001,0.9338874370886566,0.9
103,0.008314343846587,248,0.017105143900736003,0.416621112737509,0.287119248478133,0.7494870305845917,0.7555555555555555
86,0.38568757833618,37,6.555698792765721e-05,0.129910978158211,0.42986071285403005,0.29852642276422764,0.3611111111111111
129,0.008970486390256,186,1.143728661105335e-05,0.12276963806369201,0.301511303677967,0.22757452574525744,0.225
175,2.26186199275213,240,0.0017593347551360002,0.122012805857397,0.9717039547524511,0.9450251645373597,0.9527777777777777
175,2.2619,240,0.0018,0.122,0.9717,0.9450300038714673,0.9555555555555556
174,2.2618,240,0.0018,0.122,0.9716,0.9352908439798684,0.9666666666666667
156,4.824212551116943,155,0.02718697115778923,0.373373419046402,0.6776291131973267,0.8684814169570266,0.9222222222222223
124,3.741943359375,192,0.06141461431980133,0.5292865633964539,0.5500705242156982,0.38756533101045293,0.5722222222222222
109,9.02055549621582,51,0.02123536914587021,0.28915512561798096,0.7634258270263672,0.9526858304297328,0.9555555555555556
125,7.3607635498046875,163,0.02459917776286602,0.746886670589447,0.07357975095510483,0.7703614982578397,0.775
109,9.0206,51,0.0212,0.2892,0.7634,0.9512921022067363,0.9555555555555556
174,1.186,242,0.0139,0.6129,0.2734,0.6387679055361982,0.7416666666666667
171,6.42063570022583,191,0.013139022514224052,0.6968746781349182,0.9635555744171143,0.6693766937669376,0.8305555555555556
182,2.2618,240,0.0018,0.122,0.9717,0.9401567944250872,0.9555555555555556
175,2.2619,240,0.0018,0.122,0.9717,0.9450300038714673,0.9555555555555556
62,8.193327903747559,55,0.06489716470241547,0.10819769650697708,0.251356840133667,0.9526761517615177,0.9638888888888889
184,2.4916,247,0.0536,0.5308,0.2649,0.6242136082075107,0.5666666666666667
179,2.2619,240,0.0018,0.122,0.9717,0.9436507936507936,0.9527777777777777
126,5.124403476715088,163,0.029466528445482254,0.39178913831710815,0.1293700486421585,0.7919376693766937,0.8111111111111111
121,4.804,166,0.0096,0.8061,0.1423,0.5365635888501743,0.575
110,9.0206,51,0.0212,0.2892,0.7634,0.9471157568718546,0.9388888888888889
112,9.0197,51,0.0212,0.2892,0.7634,0.9505928184281842,0.9583333333333334
184,3.626903772354126,242,0.08582054078578949,0.29519349336624146,0.9375388622283936,0.952683410762679,0.95
122,0.2719,73,0.0581,0.4964,0.2342,0.8469149245063878,0.8777777777777778
106,9.0206,51,0.0212,0.2892,0.7634,0.9457220286488578,0.9611111111111111
144,5.0872,211,0.0479,0.4944,0.5448,0.561566008517228,0.6944444444444444
131,1.5037,10,0.002,0.9,0.001,0.7898446573751452,0.7944444444444444
109,9.020487785339355,51,0.021289782598614693,0.28908607363700867,0.7634652256965637,0.9464285714285715,0.9611111111111111
174,9.337468147277832,191,0.07790601998567581,0.6046592593193054,0.11188971996307373,0.5289053426248549,0.7583333333333333
