max_depth,max_features,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,score,generalization_score
7,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.8615103561749903,0.8416666666666667
4,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.10577574525745259,0.08055555555555556
4,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.6242499032133179,0.5972222222222222
3,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.10577574525745259,0.08055555555555556
13,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.5539198606271777,0.4666666666666667
7,0.1337977647781372,0.0013687977334484458,0.032654039561748505,0.011398585513234138,0.011318556033074856,0.862913763066202,0.8722222222222222
7,0.20100617408752441,0.00018299531075172126,0.024284135550260544,0.01324117835611105,0.010881353169679642,0.883103464963221,0.8555555555555555
7,0.2026965171098709,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8886590205187765,0.8944444444444445
7,0.20412972569465637,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2047647386789322,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2050861269235611,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20526760816574097,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2054186314344406,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2053646445274353,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.205431267619133,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20549489557743073,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20561347901821136,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20565854012966156,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20562276244163513,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20570936799049377,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2057155817747116,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2056722491979599,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2057555913925171,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2057669311761856,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20575888454914093,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20576950907707214,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20578156411647797,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20576483011245728,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.2057981640100479,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
7,0.20581182837486267,0.0,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.8935322299651567,0.9
