X0,X1,score,generalization_score
16,1.583963679227197,0.88128078817734,0.9444444444444444
21,0.07023549332126301,0.9576354679802955,0.8888888888888888
49,0.000124090931101,0.7177339901477832,0.6388888888888888
14,0.001735567408628,0.8731527093596059,0.9166666666666666
18,0.29793276259370205,0.9364532019704435,0.9722222222222222
29,0.4803,0.9293103448275863,0.9722222222222222
21,0.07020000000000001,0.9576354679802955,0.8888888888888888
85,0.9816,0.9364532019704435,1.0
20,0.9816,0.9578817733990148,1.0
20,0.9817,0.9578817733990148,1.0
22,0.9818,0.9507389162561577,1.0
63,0.9819,0.9364532019704435,1.0
30,0.9819,0.9507389162561577,1.0
41,0.9819,0.9364532019704435,1.0
48,0.982,0.9364532019704435,1.0
19,0.9818,0.9507389162561577,1.0
20,0.9818,0.9507389162561577,1.0
99,0.9807,0.9366995073891624,1.0
38,0.9818,0.9507389162561577,1.0
12,0.9819,0.9719211822660098,0.9722222222222222
14,0.9817,0.9507389162561577,1.0
13,0.9819,0.9578817733990148,0.9722222222222222
21,0.07009999999999998,0.9576354679802955,0.8888888888888888
18,0.9819,0.9650246305418719,1.0
16,0.9819,0.9647783251231526,1.0
11,0.999,0.9150246305418719,0.8611111111111112
15,0.9819,0.9507389162561577,1.0
12,0.9818,0.9647783251231526,0.9722222222222222
17,0.9819,0.9578817733990148,1.0
11,0.9819,0.9647783251231526,0.9722222222222222
