X0,X1,X2,X3,X4,X5,score,generalization_score
78,3.883695706453229,237,0.0008689532004960001,0.202241135091972,0.0029054467420260004,0.16139905149051492,0.10555555555555556
155,5.244489926659613e-05,126,0.003395868952889,0.603652105657949,0.11188740474257401,0.3563177506775068,0.4444444444444444
125,0.033172779961338,183,0.000108141489166,0.33205822617954,0.016662743799897,0.11273954703832753,0.15833333333333333
77,6.573466211768384,81,0.000141734398014,0.12908524487849402,0.003508343843278,0.2971302748741773,0.375
124,0.024807944140628,63,0.011748020174759,0.35554280982451203,0.003187109691163,0.8747314169570266,0.9138888888888889
80,0.08870000000000001,150,0.08870000000000001,0.9,0.001,0.323586914440573,0.35833333333333334
171,0.2690000000000001,141,0.028099999999999993,0.7543,0.9943,0.7069686411149826,0.6916666666666667
128,0.0004999999999999999,243,0.00020000000000000004,0.8899,0.9989,0.16700783972125435,0.21666666666666667
168,0.010399999999999998,224,0.012400000000000003,0.8999,0.999,0.6764445412311266,0.7055555555555556
167,0.2691,141,0.028099999999999993,0.7543,0.9943,0.7361353077816493,0.8527777777777777
160,0.3924,180,0.0456,0.4567,0.789,0.7195847851335656,0.8194444444444444
189,3.1568,121,0.012299999999999997,0.4456,0.8001,0.9074622531939605,0.8916666666666667
172,0.27,141,0.029999999999999995,0.755,0.995,0.7668070073557879,0.8388888888888889
165,0.2567,145,0.031200000000000006,0.7612,0.9956,0.7773519163763066,0.8638888888888889
174,0.256,146,0.029999999999999995,0.755,0.995,0.6429442508710801,0.6638888888888889
191,3.1568,120,0.012299999999999997,0.4456,0.8001,0.8977230933023617,0.8972222222222223
124,0.024799999999999996,63,0.011700000000000002,0.3555,0.0032,0.8712567750677508,0.9138888888888889
196,9.999900000000002,132,0.1,0.1,0.999,0.8921530197444831,0.8277777777777777
194,9.999900000000002,197,0.1,0.9,0.999,0.3270397793263647,0.6111111111111112
146,4.5678,105,0.06539999999999999,0.4567,0.6543,0.7953348819202478,0.7027777777777777
185,3.1234,120,0.012299999999999997,0.4456,0.8001,0.9193162020905923,0.925
189,3.1567,121,0.012299999999999997,0.4456,0.8001,0.9074622531939605,0.8916666666666667
190,2.6987,120,0.012299999999999997,0.4456,0.8001,0.8949138598528844,0.9083333333333333
184,3.1234,120,0.012299999999999997,0.4456,0.8001,0.904655439411537,0.925
185,3.1233,120,0.012299999999999997,0.4456,0.8001,0.9193162020905923,0.925
179,3.1234,120,0.012299999999999997,0.4456,0.8001,0.8747652922957802,0.8861111111111111
200,9.999900000000002,250,0.1,0.9,0.999,0.28813395276809917,0.33611111111111114
190,3.1235,120,0.012400000000000003,0.4457,0.8,0.8928474641889276,0.9166666666666666
179,2.6987,130,0.0089,0.6777,0.9273,0.7564871273712737,0.8611111111111112
176,0.32,119,0.012299999999999997,0.4456,0.8001,0.9081639566395664,0.9277777777777778
