X0,X1,score,generalization_score
91,0.0007302585582140001,0.5239764808362369,0.475
87,0.110962953351353,0.6618321718931475,0.6888888888888889
64,0.000509707317029,0.329084397986837,0.26666666666666666
30,0.31052829556572503,0.6624975803329461,0.6527777777777778
91,0.146155620802551,0.6771341463414634,0.6694444444444444
91,2.3105,0.741843302361595,0.7472222222222222
100,0.0001,0.20876403406891214,0.15555555555555556
52,6.162644863128662,0.37644454123112653,0.3527777777777778
75,0.0001,0.20876403406891214,0.15555555555555556
85,0.01,0.6854940960123888,0.6444444444444445
60,0.2658,0.6695097754548974,0.5722222222222222
91,1.8167,0.6230110336817654,0.6166666666666667
91,1.9722,0.7425716221447929,0.7055555555555556
68,2.172,0.6812717770034843,0.6944444444444444
83,1.9722,0.7244894502516452,0.7027777777777777
94,1.9723,0.7578252032520325,0.7722222222222223
95,1.972,0.7675619434765776,0.6833333333333333
41,5.174029350280762,0.3855207123499806,0.3888888888888889
91,5.118063449859619,0.5456470189701896,0.5555555555555556
24,3.6974384784698486,0.3986764421215641,0.4444444444444444
22,9.287422180175781,0.21917586140147116,0.3111111111111111
71,1.706074595451355,0.43565863337204797,0.3638888888888889
80,7.325134754180908,0.46127806813782424,0.425
82,8.915072441101074,0.3369120209059233,0.45
82,6.18811559677124,0.5093931475029037,0.5194444444444445
15,1.8230504989624023,0.3193936314363144,0.34444444444444444
77,4.682037830352783,0.5449186991869919,0.4722222222222222
16,5.289283275604248,0.3311532133178474,0.25277777777777777
11,3.5313069820404053,0.23728706929926444,0.325
34,6.535769939422607,0.33191056910569106,0.3527777777777778
