n_estimators,learning_rate,score,generalization_score
91,0.0007302585582140001,0.5239764808362369,0.475
87,0.110962953351353,0.6618321718931475,0.6888888888888889
64,0.000509707317029,0.329084397986837,0.26666666666666666
30,0.31052829556572503,0.6624975803329461,0.6527777777777778
91,0.146155620802551,0.6771341463414634,0.6694444444444444
87,0.00040586863178759813,0.33742982965543944,0.3333333333333333
30,0.3002115488052368,0.6478803716608594,0.6055555555555555
30,0.4811272621154785,0.6291182733255904,0.5555555555555556
32,0.8892285227775574,0.37507259001161436,0.3111111111111111
89,0.3200922906398773,0.6513767905536199,0.6305555555555555
30,0.2907726466655731,0.6485844947735192,0.7111111111111111
30,0.37295815348625183,0.6389106658923732,0.6277777777777778
90,1.5449832677841187,0.2985796554394115,0.26666666666666666
30,0.3472597002983093,0.6402705187766162,0.6333333333333333
89,0.30234456062316895,0.6688443670150986,0.6388888888888888
89,0.13413584232330322,0.6778455284552845,0.6666666666666666
87,0.23524650931358337,0.6556620209059233,0.6805555555555556
93,0.7886015176773071,0.636812814556717,0.5972222222222222
87,0.16918812692165375,0.64375,0.6805555555555556
91,0.2547580599784851,0.6569347657762291,0.7277777777777777
30,0.33705663681030273,0.6138404955478126,0.6083333333333333
89,0.21211449801921844,0.6555603948896632,0.6472222222222223
93,0.7904286980628967,0.636812814556717,0.36944444444444446
27,1.2607587575912476,0.3075638792102206,0.24444444444444444
93,0.789463222026825,0.638201703445606,0.36944444444444446
93,1.8056212663650513,0.658207510646535,0.7611111111111111
89,0.10463163256645203,0.6687911343399149,0.7111111111111111
93,0.7866060137748718,0.6312717770034844,0.6361111111111111
93,1.807013750076294,0.5630662020905923,0.6888888888888889
30,0.24760060012340546,0.6472464188927604,0.4888888888888889
