X0,X1,X2,X3,X4,X5,score,generalization_score
200,3.938620672443622,41,0.099120175266208,0.16799104738110301,0.015472833880662002,0.38743842364532016,0.4444444444444444
108,0.10434609979357301,235,0.024279719592336,0.199039332673625,0.037446959101,0.3598522167487685,0.5555555555555556
117,0.00023848621577000003,138,0.045273919917888004,0.27307645938327,0.019584322761279003,0.33078817733990146,0.16666666666666666
191,0.468096526017641,182,0.016256611075126,0.12261807012299801,0.035828819856501,0.35985221674876844,0.3888888888888889
180,0.9438031971786861,209,0.00012365164457100002,0.11390227044541101,0.10263435748586001,0.34384236453201966,0.75
94,5.8724,147,0.08560000000000001,0.5121,0.4523,0.34507389162561575,0.4444444444444444
93,5.872299999999999,195,0.08560000000000001,0.5121,0.4523,0.33078817733990146,0.4444444444444444
170,2.4681,120,0.04869999999999999,0.2,0.3901,0.37364532019704433,0.16666666666666666
136,7.3821,120,0.07460000000000001,0.3456,0.7832,0.3169950738916256,0.16666666666666666
153,4.9999,55,0.1,0.8999,0.001,0.38743842364532016,0.16666666666666666
155,4.9998,51,0.0999,0.8998,0.0011,0.38743842364532016,0.4444444444444444
153,5.000000000000001,55,0.1,0.8999,0.001,0.38743842364532016,0.16666666666666666
59,1.0,112,0.08999999999999998,0.8,0.001,0.38743842364532016,0.16666666666666666
134,2.469,165,0.059900000000000016,0.53,0.363,0.38743842364532016,0.3888888888888889
185,0.5432,225,0.046699999999999985,0.3456,0.6789,0.3455665024630542,0.3888888888888889
50,0.0001,250,0.0001,0.8999,0.999,0.35985221674876844,0.3333333333333333
124,4.9998,77,0.09500000000000001,0.7,0.899,0.33793103448275863,0.16666666666666666
159,6.492699999999999,153,0.0852,0.3945,0.4523,0.38743842364532016,0.3888888888888889
67,2.3456,123,0.056700000000000014,0.5632,0.4321,0.38743842364532016,0.3888888888888889
169,4.9997,50,0.0999,0.8999,0.999,0.3665024630541872,0.6111111111111112
186,3.4443,130,0.09120000000000002,0.5001,0.3945,0.33078817733990146,0.16666666666666666
128,4.7256,57,0.08760000000000001,0.5682,0.3872,0.38743842364532016,0.4444444444444444
109,1.2345,185,0.048900000000000006,0.5678,0.3945,0.3455665024630542,0.4444444444444444
114,4.6392,131,0.08749999999999998,0.3944,0.4522,0.3455665024630542,0.16666666666666666
182,1.3456,175,0.0765,0.4978,0.5555,0.36600985221674875,0.3888888888888889
114,4.6391,131,0.08749999999999998,0.3944,0.4523,0.3455665024630542,0.16666666666666666
128,5.872299999999999,195,0.08560000000000001,0.5121,0.4523,0.3445812807881773,0.4444444444444444
138,4.639,133,0.08739999999999998,0.3944,0.4522,0.33842364532019703,0.3888888888888889
167,4.9997,110,0.0999,0.8999,0.999,0.38743842364532016,0.4444444444444444
123,3.9999000000000002,131,0.08880000000000002,0.3944,0.4522,0.3236453201970443,0.3888888888888889
