X0,X1,X2,X3,X4,X5,score,generalization_score
7,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.8615103561749903,0.8416666666666667
4,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.10577574525745259,0.08055555555555556
4,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.6242499032133179,0.5972222222222222
3,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.10577574525745259,0.08055555555555556
13,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.5539198606271777,0.4666666666666667
7,0.0625,0.0001,0.0343,0.0156,0.0114,0.8726408246225319,0.8194444444444444
7,0.0625,0.0001,0.0343,0.0156,0.0114,0.8726408246225319,0.8194444444444444
7,0.0574,0.0,0.0345,0.0156,0.0114,0.8357626790553621,0.825
13,0.61,0.0425,0.0116,0.0218,0.305,0.5539198606271777,0.4666666666666667
7,0.14,0.0,0.02,0.01,0.011,0.8900527487417731,0.8972222222222223
7,0.06,0.0,0.01,0.01,0.011,0.8990998838559815,0.9111111111111111
7,0.1549,0.0,0.0101,0.01,0.0105,0.9011856368563684,0.8833333333333333
7,0.159,0.0,0.0101,0.01,0.0105,0.906755710414247,0.8833333333333333
7,0.1587,0.0,0.0101,0.01,0.0105,0.906755710414247,0.8833333333333333
7,0.1591,0.0,0.0101,0.01,0.0105,0.906755710414247,0.8833333333333333
7,0.1662,0.0,0.01,0.01,0.0105,0.906755710414247,0.8833333333333333
7,0.1624,0.0,0.01,0.01,0.01,0.906755710414247,0.8833333333333333
15,0.99,0.5,0.49,0.99,0.49,0.10577574525745259,0.08055555555555556
7,0.1596,0.0,0.01,0.01,0.01,0.906755710414247,0.8833333333333333
7,0.1597,0.0,0.01,0.01,0.01,0.906755710414247,0.8833333333333333
7,0.1612,0.0,0.01,0.01,0.0101,0.906755710414247,0.8833333333333333
7,0.1599,0.0,0.01,0.01,0.01,0.906755710414247,0.8833333333333333
4,0.9899,0.0001,0.0101,0.0101,0.01,0.7557418699186991,0.7472222222222222
7,0.1615,0.0,0.01,0.01,0.0101,0.906755710414247,0.8833333333333333
7,0.1548,0.0,0.0101,0.01,0.0106,0.9011856368563684,0.8833333333333333
7,0.1399,0.0,0.01,0.01,0.01,0.9081155632984901,0.9138888888888889
7,0.14,0.0,0.01,0.01,0.01,0.9081155632984901,0.9138888888888889
7,0.1616,0.0765,0.01,0.01,0.01,0.10577574525745259,0.08055555555555556
7,0.1401,0.0,0.01,0.01,0.01,0.9081155632984901,0.9138888888888889
7,0.1397,0.0,0.01,0.01,0.01,0.9081155632984901,0.9138888888888889
