X0,X1,X2,X3,X4,X5,score,generalization_score
7,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.8615103561749903,0.8416666666666667
4,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.10577574525745259,0.08055555555555556
4,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.6242499032133179,0.5972222222222222
3,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.10577574525745259,0.08055555555555556
13,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.5539198606271777,0.4666666666666667
7,0.2478,0.0,0.01,0.0696,0.01,0.8601335656213707,0.8111111111111111
7,0.27,0.0,0.01,0.07,0.01,0.8670804297328688,0.8333333333333334
7,0.3196,0.0,0.01,0.0423,0.01,0.8795949477351916,0.8777777777777778
7,0.3803,0.0,0.01,0.0761,0.01,0.8510573945025165,0.8472222222222222
7,0.3197,0.0,0.01,0.0423,0.01,0.8795949477351916,0.8777777777777778
7,0.3111,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
7,0.3103,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
7,0.3101,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
7,0.311,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
7,0.3097,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
9,0.0455,0.1662,0.2907,0.1036,0.2475,0.10577574525745259,0.08055555555555556
14,0.7409,0.0304,0.0963,0.0904,0.3099,0.5643679829655439,0.5277777777777778
14,0.4539,0.0003,0.0127,0.4521,0.3201,0.4905391018195896,0.325
7,0.3114,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
1,0.99,0.0,0.01,0.01,0.01,0.32982723577235773,0.2361111111111111
13,0.8182,0.1143,0.301,0.0491,0.2667,0.10577574525745259,0.08055555555555556
10,0.01,0.0,0.49,0.01,0.49,0.10577574525745259,0.08055555555555556
7,0.3112,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
7,0.3106,0.0,0.01,0.01,0.01,0.8983957607433218,0.8888888888888888
15,0.6758,0.0614,0.0592,0.01,0.3328,0.22409988385598142,0.15555555555555556
4,0.0115,0.4999,0.01,0.01,0.01,0.10577574525745259,0.08055555555555556
5,0.9793,0.0012,0.2139,0.9559,0.4275,0.10577574525745259,0.08055555555555556
4,0.4875,0.0,0.01,0.01,0.01,0.8301926054974835,0.7833333333333333
4,0.9699,0.1443,0.01,0.3681,0.01,0.10577574525745259,0.08055555555555556
7,0.3102,0.0,0.01,0.01,0.1672,0.7216802168021681,0.7333333333333333
