X0,X1,X2,X3,X4,X5,score,generalization_score
7,0.27384505982301605,5.7187408672443325e-05,0.032434060996912005,0.019627781772875,0.01432419850735,0.8615103561749903,0.8416666666666667
4,0.048934273926388,0.19838373711533402,0.081415282032941,0.068637163305826,0.143931321718827,0.10577574525745259,0.08055555555555556
4,0.56546022421217,0.013693796598963002,0.13590065737339302,0.06804373593266101,0.087962053186335,0.6242499032133179,0.5972222222222222
3,0.024850681527716002,0.40037228433776806,0.43306383724353503,0.042216314909836,0.147965672086171,0.10577574525745259,0.08055555555555556
13,0.609970094480184,0.042522105684888005,0.011641534821384001,0.02182325676209,0.304953075049531,0.5539198606271777,0.4666666666666667
10,0.9456,0.2278,0.0297,0.0972,0.1897,0.10577574525745259,0.08055555555555556
10,0.9899,0.0001,0.49,0.01,0.01,0.10577574525745259,0.08055555555555556
7,0.9899,0.0001,0.49,0.01,0.01,0.10577574525745259,0.08055555555555556
8,0.621,0.0643,0.2742,0.6112,0.3645,0.10577574525745259,0.08055555555555556
8,0.45,0.25,0.25,0.45,0.25,0.10577574525745259,0.08055555555555556
15,0.9001,0.1,0.0101,0.99,0.0101,0.10577574525745259,0.08055555555555556
9,0.5784,0.0157,0.0956,0.0712,0.1198,0.7098311072396439,0.6416666666666667
6,0.5568,0.0424,0.1512,0.1657,0.1193,0.5462616144018583,0.625
5,0.4648,0.0346,0.1456,0.0635,0.1207,0.6213608207510646,0.5583333333333333
6,0.5679,0.0123,0.1889,0.1345,0.1192,0.5024849980642664,0.5333333333333333
9,0.5638,0.0345,0.1435,0.0639,0.1212,0.5928547231900891,0.5722222222222222
5,0.4649,0.0346,0.1456,0.0635,0.1207,0.6213608207510646,0.5583333333333333
9,0.5783,0.0157,0.0956,0.0712,0.1198,0.7098311072396439,0.6416666666666667
1,0.99,0.0001,0.01,0.99,0.01,0.10577574525745259,0.08055555555555556
11,0.6372,0.0251,0.1449,0.0321,0.1187,0.6562524196670537,0.6611111111111111
6,0.5712,0.0102,0.1012,0.069,0.1167,0.6875580720092914,0.5527777777777778
7,0.2739,0.0002,0.0323,0.0195,0.0143,0.8615103561749903,0.8416666666666667
3,0.1056,0.4999,0.0101,0.9899,0.49,0.10577574525745259,0.08055555555555556
13,0.5676,0.0156,0.0955,0.0713,0.1199,0.6805942702284167,0.5472222222222223
12,0.5895,0.0646,0.1014,0.0687,0.1168,0.2553958575300038,0.15555555555555556
9,0.5779,0.0156,0.0955,0.0712,0.1199,0.6805942702284167,0.5472222222222223
7,0.2729,0.0003,0.0321,0.0193,0.0142,0.8587204800619436,0.8416666666666667
4,0.51,0.0,0.01,0.99,0.01,0.10577574525745259,0.08055555555555556
7,0.2739,0.0001,0.0324,0.0195,0.0143,0.8615103561749903,0.8416666666666667
2,0.1167,0.01,0.01,0.49,0.01,0.600544425087108,0.5722222222222222
