n_estimators,learning_rate,score,generalization_score
27,4.546784063337942,0.8795566502463055,0.7777777777777778
95,0.02653050299604,0.9435960591133006,0.9166666666666666
39,0.0005917433219460001,0.8731527093596059,0.9166666666666666
73,0.000397880553092,0.8731527093596059,0.9166666666666666
54,0.145776880681752,0.8938423645320197,0.9722222222222222
95,0.025416674092411995,0.9364532019704435,0.9166666666666666
53,0.21456459164619446,0.9364532019704435,0.9166666666666666
97,0.7933931350708008,0.9645320197044336,1.0
97,0.8315803408622742,0.9647783251231529,0.9722222222222222
52,0.24841000139713287,0.9293103448275861,0.9722222222222222
97,0.8236430883407593,0.9578817733990148,1.0
97,0.7037066221237183,0.9435960591133006,0.9444444444444444
53,0.23059184849262238,0.9224137931034482,0.9722222222222222
95,0.39334172010421753,0.9507389162561577,0.9722222222222222
97,3.0345044136047363,0.9440886699507389,0.9722222222222222
95,0.3537408113479614,0.9507389162561577,0.9444444444444444
95,0.36324378848075867,0.9366995073891626,0.9722222222222222
97,2.577256679534912,0.7977832512315272,0.9166666666666666
97,0.9185859560966492,0.9647783251231526,0.9722222222222222
97,0.9147036075592041,0.9435960591133006,1.0
95,0.2660825252532959,0.9364532019704435,0.9444444444444444
53,0.03774932399392128,0.9366995073891626,0.9444444444444444
52,9.999999747378752e-05,0.6625615763546798,0.6388888888888888
52,0.43455633521080017,0.9509852216748769,0.9722222222222222
52,0.39228036999702454,0.9295566502463053,1.0
97,3.255868911743164,0.9229064039408866,0.9722222222222222
97,0.8350765109062195,0.9578817733990148,0.9722222222222222
97,0.836232602596283,0.9576354679802955,0.9722222222222222
95,0.4787815809249878,0.9438423645320198,0.9166666666666666
95,0.39352574944496155,0.9507389162561577,0.9722222222222222
