X0,X1,score,generalization_score
16,1.583963679227197,0.88128078817734,0.9444444444444444
21,0.07023549332126301,0.9576354679802955,0.8888888888888888
49,0.000124090931101,0.7177339901477832,0.6388888888888888
14,0.001735567408628,0.8731527093596059,0.9166666666666666
18,0.29793276259370205,0.9364532019704435,0.9722222222222222
10,0.0001,0.626847290640394,0.6388888888888888
11,0.0001,0.626847290640394,0.6388888888888888
28,0.0001,0.626847290640394,0.6388888888888888
21,0.0702,0.9576354679802955,0.8888888888888888
21,9.999999747378752e-05,0.626847290640394,0.6388888888888888
15,0.0017,0.8731527093596059,0.9166666666666666
22,0.0702,0.9504926108374384,0.8888888888888888
15,1.5838745832443237,0.8884236453201971,0.9444444444444444
27,0.0001,0.626847290640394,0.6388888888888888
21,0.09171909838914871,0.9435960591133006,0.9444444444444444
21,0.0793,0.9504926108374384,0.9444444444444444
13,0.0002,0.626847290640394,0.6388888888888888
28,0.0917,0.9435960591133006,0.9444444444444444
16,0.0001,0.626847290640394,0.6388888888888888
77,0.0001,0.8662561576354678,0.7777777777777778
17,0.0001,0.626847290640394,0.6388888888888888
42,0.0001,0.626847290640394,0.6388888888888888
23,0.0793,0.9298029556650247,0.9444444444444444
26,0.0702,0.9369458128078818,0.8888888888888888
19,0.0702,0.9576354679802955,0.8888888888888888
23,0.0702,0.9504926108374384,0.8888888888888888
20,0.0702,0.9576354679802955,0.8888888888888888
25,0.0681,0.9369458128078818,0.8888888888888888
37,0.09,0.9435960591133006,0.9722222222222222
33,0.0001,0.626847290640394,0.6388888888888888
