X0,X1,score,generalization_score
27,4.546784063337942,0.8795566502463055,0.7777777777777778
95,0.02653050299604,0.9435960591133006,0.9166666666666666
39,0.0005917433219460001,0.8731527093596059,0.9166666666666666
73,0.000397880553092,0.8731527093596059,0.9166666666666666
54,0.145776880681752,0.8938423645320197,0.9722222222222222
10,0.0001,0.626847290640394,0.6388888888888888
93,1.665737509727478,0.8958128078817735,0.9722222222222222
74,0.0001,0.8662561576354678,0.7777777777777778
95,0.0265,0.9435960591133006,0.9166666666666666
17,0.0001,0.626847290640394,0.6388888888888888
32,0.0001,0.626847290640394,0.6388888888888888
12,0.0001,0.626847290640394,0.6388888888888888
61,0.0001,0.7177339901477832,0.7777777777777778
64,0.001,0.9088669950738917,0.9166666666666666
87,8.415205001831055,0.8098522167487683,0.7777777777777778
95,1.6657,0.8889162561576354,0.9166666666666666
41,0.0001,0.626847290640394,0.6388888888888888
28,0.0001,0.626847290640394,0.6388888888888888
95,0.0001,0.8662561576354678,0.7777777777777778
21,6.439145088195801,0.8169950738916254,0.7777777777777778
95,0.07763,0.9009852216748768,0.9166666666666666
48,0.0001,0.626847290640394,0.6388888888888888
88,0.0001,0.8662561576354678,0.7777777777777778
95,0.0416,0.9364532019704435,0.9722222222222222
83,0.0001,0.8662561576354678,0.7777777777777778
64,0.00010860415204660967,0.8317733990147783,0.7777777777777778
56,6.0605549812316895,0.6201970443349755,0.5277777777777778
95,0.0776,0.9009852216748768,0.9166666666666666
100,0.0001,0.8662561576354678,0.7777777777777778
93,1.6565145254135132,0.8886699507389164,0.9444444444444444
