X0,X1,score,generalization_score
91,0.0007302585582140001,0.9088669950738917,0.9166666666666666
87,0.110962953351353,0.9150246305418719,0.9722222222222222
64,0.000509707317029,0.8945812807881774,0.9166666666666666
30,0.31052829556572503,0.9507389162561577,0.9722222222222222
91,0.146155620802551,0.8935960591133005,0.9166666666666666
10,0.0001,0.626847290640394,0.6388888888888888
30,0.31,0.9507389162561577,0.9722222222222222
39,0.0998,0.9007389162561577,0.9722222222222222
30,0.2841,0.9507389162561577,0.9444444444444444
43,0.3086,0.9509852216748769,0.9722222222222222
28,0.0489,0.9438423645320198,0.8888888888888888
26,0.0001,0.626847290640394,0.6388888888888888
59,0.0002,0.8662561576354678,0.7777777777777778
29,0.0001,0.626847290640394,0.6388888888888888
38,0.0003,0.8662561576354678,0.7777777777777778
27,0.9999,0.9009852216748768,0.8611111111111112
68,0.0001,0.7748768472906403,0.7777777777777778
32,0.0001,0.626847290640394,0.6388888888888888
36,0.3562,0.9507389162561577,1.0
50,0.0001,0.6625615763546798,0.6388888888888888
50,0.4136,0.9578817733990148,0.9444444444444444
26,0.284,0.9364532019704435,0.9444444444444444
25,1.0,0.9078817733990148,0.8611111111111112
32,0.0783,0.9364532019704435,0.9444444444444444
54,0.0001,0.6625615763546798,0.6388888888888888
38,0.5478,0.9369458128078818,0.9722222222222222
34,0.93,0.9504926108374384,1.0
53,0.0012,0.9088669950738917,0.9166666666666666
49,0.4139,0.9650246305418719,0.9444444444444444
75,5.0025,0.9078817733990148,0.8333333333333334
