X0,X1,score,generalization_score
91,0.0007302585582140001,0.9088669950738917,0.9166666666666666
87,0.110962953351353,0.9150246305418719,0.9722222222222222
64,0.000509707317029,0.8945812807881774,0.9166666666666666
30,0.31052829556572503,0.9507389162561577,0.9722222222222222
91,0.146155620802551,0.8935960591133005,0.9166666666666666
10,0.0001,0.626847290640394,0.6388888888888888
30,0.3105,0.9507389162561577,0.9722222222222222
19,0.8896,0.9576354679802955,1.0
59,0.0001,0.6625615763546798,0.6388888888888888
22,0.0001,0.626847290640394,0.6388888888888888
19,1.1947762966156006,0.8871921182266009,0.9444444444444444
28,8.871,0.7689655172413793,0.8055555555555556
30,9.999999747378752e-05,0.626847290640394,0.6388888888888888
16,0.0001,0.626847290640394,0.6388888888888888
57,0.0001,0.6625615763546798,0.6388888888888888
38,0.3792,0.9438423645320195,0.9722222222222222
11,0.0001,0.626847290640394,0.6388888888888888
34,0.4688,0.9293103448275863,1.0
52,0.0001,0.6625615763546798,0.6388888888888888
18,0.0001,0.626847290640394,0.6388888888888888
21,0.0001,0.626847290640394,0.6388888888888888
25,0.0001,0.626847290640394,0.6388888888888888
20,0.0001,0.626847290640394,0.6388888888888888
76,0.0001,0.8662561576354678,0.7777777777777778
26,0.0001,0.626847290640394,0.6388888888888888
20,0.9719,0.9721674876847292,0.9722222222222222
20,0.9718,0.9721674876847292,0.9722222222222222
20,0.8471279144287109,0.9719211822660098,0.9722222222222222
31,0.4477388560771942,0.958128078817734,0.9722222222222222
20,0.972,0.9721674876847292,0.9722222222222222
