hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
61,1.095706562156234,39,0.001893412804339,0.261254081864405,0.0011382453367170002,0.330295566502463,0.16666666666666666
56,0.00030713533483000004,32,0.006015816920825001,0.137631667310846,0.022872834873117,0.38743842364532016,0.4444444444444444
82,0.00132871069682,128,0.04499930257575,0.538002241604574,0.8327636100005461,0.38743842364532016,0.3888888888888889
110,0.02073154660543,84,0.002220648782651,0.182953386555359,0.02310073334057,0.605665024630542,0.4444444444444444
164,0.8043116425855961,72,0.037347404133724005,0.48478462306302506,0.001153013936524,0.3169950738916256,0.3888888888888889
109,3.771315336227417,85,0.02971305325627327,0.8885137438774109,0.9976515769958496,0.40172413793103445,0.4444444444444444
137,7.71803092956543,37,0.05713687837123871,0.7565250992774963,0.9900766015052795,0.40172413793103445,0.8055555555555556
95,7.44050931930542,39,0.029352856799960136,0.3185650408267975,0.21522751450538635,0.38743842364532016,0.4444444444444444
175,0.37752726674079895,131,0.008399000391364098,0.19811874628067017,0.321066677570343,0.3955665024630542,0.3055555555555556
86,3.170549154281616,125,0.05785869434475899,0.34357020258903503,0.3150361180305481,0.37364532019704433,0.4444444444444444
115,1.7475101947784424,181,0.07574338465929031,0.8995945453643799,0.5085498094558716,0.4219211822660099,0.4444444444444444
181,3.8708982467651367,125,0.005675411317497492,0.44809502363204956,0.3733150362968445,0.33078817733990146,0.4444444444444444
186,0.30756911635398865,190,0.004348117858171463,0.15525735914707184,0.06907162815332413,0.3450738916256158,0.3333333333333333
134,2.4570388793945312,70,0.09896589070558548,0.27835267782211304,0.4226078391075134,0.38743842364532016,0.4444444444444444
96,0.20050713419914246,169,0.0830354243516922,0.5833520889282227,0.6926409602165222,0.31650246305418717,0.19444444444444445
138,8.840290069580078,36,0.006610068026930094,0.17305588722229004,0.5402368903160095,0.29556650246305416,0.3333333333333333
148,8.930818557739258,246,0.07323189079761505,0.554926335811615,0.8979396820068359,0.38743842364532016,0.3888888888888889
175,2.715524673461914,131,0.04717480391263962,0.3612351715564728,0.4622763395309448,0.32413793103448274,0.16666666666666666
182,7.745494365692139,173,0.006002790294587612,0.1409589946269989,0.5845423340797424,0.30935960591133005,0.16666666666666666
133,1.1406714916229248,69,0.025521447882056236,0.8225426077842712,0.9405181407928467,0.3657635467980295,0.4444444444444444
98,4.222262382507324,25,0.0837470144033432,0.6916490197181702,0.8388990759849548,0.40172413793103445,0.4444444444444444
133,4.496903896331787,74,0.03493904694914818,0.2122642695903778,0.45900893211364746,0.38743842364532016,0.4444444444444444
101,5.0100836753845215,22,0.037021514028310776,0.2954563498497009,0.9229477047920227,0.37364532019704433,0.3888888888888889
92,7.504702091217041,221,0.03525104373693466,0.1805543303489685,0.45628926157951355,0.38743842364532016,0.3888888888888889
88,5.405508995056152,191,0.0732133612036705,0.6319747567176819,0.38828280568122864,0.30985221674876845,0.3888888888888889
136,3.2128007411956787,77,0.08398310095071793,0.7517138719558716,0.421006977558136,0.29556650246305416,0.16666666666666666
109,4.477380752563477,207,0.039086610078811646,0.7693346738815308,0.6991187930107117,0.3169950738916256,0.4444444444444444
181,7.759970664978027,57,0.017396697774529457,0.2261430323123932,0.6034275889396667,0.29556650246305416,0.16666666666666666
58,8.795587539672852,35,0.0942191407084465,0.3085567355155945,0.3431878685951233,0.38743842364532016,0.4444444444444444
190,9.98630428314209,244,0.021745089441537857,0.4884694218635559,0.388631135225296,0.30985221674876845,0.3888888888888889
