hidden_layer_sizes,alpha,batch_size,learning_rate_init,power_t,momentum,score,generalization_score
200,3.938620672443622,41,0.099120175266208,0.16799104738110301,0.015472833880662002,0.38743842364532016,0.4444444444444444
108,0.10434609979357301,235,0.024279719592336,0.199039332673625,0.037446959101,0.3598522167487685,0.5555555555555556
117,0.00023848621577000003,138,0.045273919917888004,0.27307645938327,0.019584322761279003,0.33078817733990146,0.16666666666666666
191,0.468096526017641,182,0.016256611075126,0.12261807012299801,0.035828819856501,0.35985221674876844,0.3888888888888889
180,0.9438031971786861,209,0.00012365164457100002,0.11390227044541101,0.10263435748586001,0.34384236453201966,0.75
197,6.024217128753662,154,0.024369949474930763,0.8550037145614624,0.723008394241333,0.35985221674876844,0.16666666666666666
200,4.06296968460083,154,0.02316766045987606,0.2322293221950531,0.7654058933258057,0.29556650246305416,0.4444444444444444
60,0.8374393582344055,231,0.04194524511694908,0.4813941419124603,0.8835153579711914,0.3169950738916256,0.4444444444444444
199,0.588263988494873,41,0.06312356144189835,0.15285509824752808,0.6251501441001892,0.30935960591133005,0.16666666666666666
108,5.419561386108398,238,0.0739620104432106,0.30506524443626404,0.5930017232894897,0.3455665024630542,0.4444444444444444
110,6.551880359649658,237,0.041441477835178375,0.5798445343971252,0.8482086062431335,0.37364532019704433,0.4444444444444444
196,1.1573394536972046,180,0.02315976843237877,0.2170455902814865,0.42415690422058105,0.35985221674876844,0.4444444444444444
71,7.9678874015808105,36,0.05153549462556839,0.740858256816864,0.9086089730262756,0.29556650246305416,0.16666666666666666
58,6.403459072113037,204,0.07526605576276779,0.3115660846233368,0.4536680579185486,0.37364532019704433,0.4444444444444444
149,4.736027717590332,62,0.07868999987840652,0.586281418800354,0.282892107963562,0.38743842364532016,0.16666666666666666
195,0.5987699627876282,173,0.06022543087601662,0.7294278740882874,0.09624933451414108,0.3943349753694581,0.6944444444444444
197,2.8675944805145264,174,0.07604692876338959,0.5097195506095886,0.26830369234085083,0.35985221674876844,0.3888888888888889
190,1.6171891689300537,186,0.0641249492764473,0.4679199457168579,0.3562960624694824,0.30985221674876845,0.3888888888888889
107,3.0629284381866455,233,0.07787825167179108,0.8120972514152527,0.04151526838541031,0.3455665024630542,0.4444444444444444
191,0.785102128982544,106,0.033057063817977905,0.4386367201805115,0.4436486065387726,0.37364532019704433,0.3888888888888889
198,2.6521031856536865,174,0.061226215213537216,0.5294750928878784,0.220862478017807,0.33078817733990146,0.16666666666666666
111,3.3738327026367188,239,0.08010368049144745,0.2228488326072693,0.8582415580749512,0.33078817733990146,0.3888888888888889
74,0.8531498312950134,71,7.622894190717489e-05,0.8721976280212402,0.5975005626678467,0.2741379310344828,0.3888888888888889
190,3.3431508541107178,103,0.0493767075240612,0.8083040714263916,0.8733621835708618,0.32364532019704434,0.3888888888888889
57,4.90299129486084,204,0.014118967577815056,0.5671334266662598,0.7256475687026978,0.46600985221674873,0.3888888888888889
200,2.4695687294006348,43,0.03721337392926216,0.22598031163215637,0.941321849822998,0.38743842364532016,0.4444444444444444
114,7.6732072830200195,239,0.006244603544473648,0.5069276690483093,0.3310736119747162,0.37364532019704433,0.4444444444444444
193,9.969582557678223,73,0.025737758725881577,0.3179304897785187,0.11890935152769089,0.36600985221674875,0.16666666666666666
200,7.4367756843566895,152,0.014329282566905022,0.6277427077293396,0.10933316498994827,0.3455665024630542,0.5833333333333334
191,9.573528289794922,70,0.06329955160617828,0.2569268047809601,0.035743243992328644,0.3312807881773399,0.3888888888888889
